datasetid;recordid;record_timestamp;titre;commune;auteur;code_insee;nombre_de_prets_2017
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f0782c6964ba9dbe5f5dd362b30324bd5d8b30d6;2018-07-11T14:46:04+02:00;Tango libre;Cesson-Sévigné;Fonteyne Frédéric;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4f5f8cc6b2802464ad186f3c423f9882bbe92c9c;2018-07-11T14:46:04+02:00;Au revoir l'été;Cesson-Sévigné;Fukada Kôji;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5f544df9ba646e5701f462b1f051e1e2b386ec03;2018-07-11T14:46:04+02:00;Prophète (Un);Cesson-Sévigné;Audiard Jacques;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7e0ac546bfbe3cd63ed0b031213b2b05f876f8a9;2018-07-11T14:46:04+02:00;L' idiot;Cesson-Sévigné;Léon Pierre;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;395eaa271947ae80fefcf5f10039eee354ed45da;2018-07-11T14:46:04+02:00;Sanyogita, la mariée en rouge;Cesson-Sévigné;Rao Sadashivam;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;53e9c6d13520769949a3eadfec472b289fb5b178;2018-07-11T14:46:04+02:00;Pourquoi tu pleures ?;Cesson-Sévigné;Lewkowicz Katia;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;fc08da853df76eeeebc05f6c09878969797e4e81;2018-07-11T14:46:04+02:00;Gainsbourg, vie héroïque;Cesson-Sévigné;Sfar Joann;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f61adc0e8316c55858137a61b33781e61d0640cc;2018-07-11T14:46:04+02:00;12 hommes en colère;Cesson-Sévigné;Lumet Sidney;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b5ae4744e255ee364a7acebcdcc03c26632bcf9a;2018-07-11T14:46:04+02:00;César et Rosalie;Cesson-Sévigné;Sautet Claude;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;eda8da6d8f88fe0337cbef916fb71c4a4ffae73f;2018-07-11T14:46:04+02:00;The green hornet;Cesson-Sévigné;Gondry Michel;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0b7fa3e9b8eb1044c1a5d2e425715ca4d1c832e4;2018-07-11T14:46:04+02:00;Le Concert;Cesson-Sévigné;Mihaileanu Radu;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;25f18ef3d9ceaae46ff34a0de1da9fc4a265401a;2018-07-11T14:46:04+02:00;Gravity;Cesson-Sévigné;Cuaron Alfonso;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8b2a6c94dfe1ccd097c0f8e5fde004251ae8326f;2018-07-11T14:46:04+02:00;Hatufim : Prisonniers de guerre - Saison 2;Cesson-Sévigné;Raff Gideon;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;534f029f62d7c2c5a91ae1539599dc8f641b6920;2018-07-11T14:46:04+02:00;Il y a longtemps que je t'aime;Cesson-Sévigné;Claudel Philippe;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b3c104da6892fec1505e6b9e7d1c756aac42da89;2018-07-11T14:46:04+02:00;Stupeur et tremblements;Cesson-Sévigné;Corneau Alain;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3bbc0d06c36da8c1e4bcaf08b214f352a006b9a2;2018-07-11T14:46:04+02:00;Beignets de tomates vertes;Cesson-Sévigné;Avnet Jon;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0b0351280483851f209a18113c29b6c6fa8f0786;2018-07-11T14:46:04+02:00;True detective - Saison 2;Cesson-Sévigné;Lin Justin;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ce566a8f3fdfda55d17415444526c1f27272eb80;2018-07-11T14:46:04+02:00;Sueurs froides;Cesson-Sévigné;Hitchcock Alfred;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;00a46f5cfcd6d0e204180e243a445781a18c12b0;2018-07-11T14:46:04+02:00;Chico et Rita;Cesson-Sévigné;Mariscal Javier;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a4a9e70fc2fb1931986a5b3565ffb955aeeae100;2018-07-11T14:46:04+02:00;Cloud atlas;Cesson-Sévigné;Tykwer Tom;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d5f5280fd4cfcb023efd711e69acdf7201563333;2018-07-11T14:46:04+02:00;Platane;Cesson-Sévigné;Judor Eric;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;fec4b943b3c5beeedd9070e0b343c4dd4b71e554;2018-07-11T14:46:04+02:00;Fargo;Cesson-Sévigné;Coen Joel;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;38de44a6562e0ef2452e9b11fdc4dedc30857114;2018-07-11T14:46:04+02:00;Le Huitième jour;Cesson-Sévigné;Van Dormael Jaco;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;99528f9810ae525890f75aba2151c0a65ec6fe0f;2018-07-11T14:46:04+02:00;La Maison du péril;Cesson-Sévigné;Woreth Eric;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cd0f7f16ce3bf4e77627472b26abf8ebf8bf985b;2018-07-11T14:46:04+02:00;Pulp fiction;Cesson-Sévigné;Tarantino Quentin;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;685eeb7192e7db923bea715f1e51388eb2e408dc;2018-07-11T14:46:04+02:00;Les Climats;Cesson-Sévigné;Ceylan Nuri Bilge;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;40328953b5ccc607d85720e9764bf05c76bf868e;2018-07-11T14:46:04+02:00;A propos d'Elly;Cesson-Sévigné;Farhadi Asghar;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;731ae1ae92fa5d435459b04d769879b0ac93c7cc;2018-07-11T14:46:04+02:00;Petit tailleur;Cesson-Sévigné;Garrel Louis;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;150b915db16a8e0272cb50bc5a711e2a970a9fa9;2018-07-11T14:46:04+02:00;Borgia;Cesson-Sévigné;Hirschbiegel Olivier;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bada84ac9c55fde017daf4f54d6c7d3f6a1d103b;2018-07-11T14:46:04+02:00;Down by law;Cesson-Sévigné;Jarmusch Jim;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;356acfba58305f1e607d4a8589056eefc9210e4b;2018-07-11T14:46:04+02:00;Restless;Cesson-Sévigné;Van Sant Gus;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;efc1b88e5db9a6f4f7d07a536a343e80752c5f58;2018-07-11T14:46:04+02:00;Swing;Cesson-Sévigné;Gatlif Tony;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a2b0c4d5795f39f66a34f424ce07b0abcba08334;2018-07-11T14:46:04+02:00;Comme un avion;Cesson-Sévigné;Podalydes Bruno;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d6ea60ac76efdbb9bdef3d19ec6dc5a1ce60a709;2018-07-11T14:46:04+02:00;Louise Wimmer;Cesson-Sévigné;Mennegun Cyril;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ba9fc484d146b5ced170da5f40d5411656a5b0eb;2018-07-11T14:46:04+02:00;Mustang;Cesson-Sévigné;Gamze Erguven Deniz;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c6fca8dc6478c1e948aaaf99bbcc44706af85b02;2018-07-11T14:46:04+02:00;Jordskött;Cesson-Sévigné;Bjorn Henrik;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5a3351c62610454c7f9cb7acc21adcff51f45e28;2018-07-11T14:46:04+02:00;Amour;Cesson-Sévigné;Haneke Michael;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;574df36a38a9a07a75866500604134a39b1dbc75;2018-07-11T14:46:04+02:00;Indian palace 2 : Suite royale;Cesson-Sévigné;Madden John;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;27d2769d68f9f335a3099ac79d565c743f8fe5b9;2018-07-11T14:46:04+02:00;A peine j'ouvre les yeux;Cesson-Sévigné;Bouzid Leyla;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;79c45e2189222ce048178d79c25b8cbe8f1b6c86;2018-07-11T14:46:04+02:00;La Fille du patron;Cesson-Sévigné;Loustau Olivier;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e1c751a4871b95bbce6f5b02e6d61cc49b4777b9;2018-07-11T14:46:04+02:00;Tiens-toi droite;Cesson-Sévigné;Lewkowicz Katia;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0f0f59a0d3b2d197ce06793b591d444c8d9b67e6;2018-07-11T14:46:04+02:00;Irréprochable;Cesson-Sévigné;Marnier Sébastien;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c054c2e026e29faebac9fa2a5937fdb457a2f924;2018-07-11T14:46:04+02:00;Girl at my door (A);Cesson-Sévigné;Jung July;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;11a61d35d7bdbb9e28f912cecba21b8db072843d;2018-07-11T14:46:04+02:00;Keep smiling;Cesson-Sévigné;Chkonia Rusudan;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;695485daefcdeb3fd80da098df50091b2c75d35c;2018-07-11T14:46:04+02:00;Compliance;Cesson-Sévigné;Zobel Craig;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;50558dbe3a86577470c41e5fa23b825caf3ac8e2;2018-07-11T14:46:04+02:00;Hope;Cesson-Sévigné;Lojkine Boris;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8381a7b8789fc3566118855dccf26b20cbe71aba;2018-07-11T14:46:04+02:00;Bean;Cesson-Sévigné;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;08d081d6559d4a9b8573dc0b0a58a3a4ef6c8441;2018-07-11T14:46:04+02:00;Tout va bien ! The Kids are all right;Cesson-Sévigné;Cholodenko Lisa;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b3f728305b049490e0431ca4ef7453334b799977;2018-07-11T14:46:04+02:00;La larme de Varsovie;Cesson-Sévigné;Picard dreyfuss Nicolas;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4d2085abd744b9d37b32495e958f0550cd8cbda0;2018-07-11T14:46:04+02:00;Le Dernier coup de marteau;Cesson-Sévigné;Delaporte Alix;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;441a93869627c1dea0178d97ed96007e4588fae3;2018-07-11T14:46:04+02:00;Peaky blinders : saison 1;Cesson-Sévigné;Bathurst Otto;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;fff8eca5fabd175734d5ddcc316111e9659d46fc;2018-07-11T14:46:04+02:00;Les beaux jours;Cesson-Sévigné;Vernoux Marion;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7af0c3db41ac052bd807d00d483927c6f10abdf7;2018-07-11T14:46:04+02:00;Epitafios, vol. 3;Cesson-Sévigné;Lecchi Alberto;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3206fa48bea8c54131851db645e2043472922ac6;2018-07-11T14:46:04+02:00;Bridge (The);Cesson-Sévigné;Georgsson Henrik;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a56843c05ff446106528125eb727a386481bdfe5;2018-07-11T14:46:04+02:00;Monsieur Flynn;Cesson-Sévigné;Weitz Paul;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;649120da89ee98a3736102f0c2528a60e25a04e7;2018-07-11T14:46:04+02:00;Bouge pas, meurs et ressuscite;Cesson-Sévigné;Kanevski Vitali;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e5b3f1f44da7580faccdd2daf55b89cae8ec439b;2018-07-11T14:46:04+02:00;A bout de souffle;Cesson-Sévigné;Godard Jean-Luc;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;44639a1edc70f1a9c28fc8b6335dd9e036b08707;2018-07-11T14:46:04+02:00;L' Ange bleu;Cesson-Sévigné;Sternberg Josef von;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;54a4bc951fcd5b3fa0db72726b277abfd8e70a40;2018-07-11T14:46:04+02:00;Sounds and Silence;Cesson-Sévigné;Guyer Peter;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ac0a7fc11e6f7ae4684a2a94c2d119f1cb79d483;2018-07-11T14:46:04+02:00;Lady Chatterley;Cesson-Sévigné;Ferran Pascale;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;053538d91d82bfda49f0e31ab5f1b48f35c32d92;2018-07-11T14:46:04+02:00;Voie rapide;Cesson-Sévigné;Sahr Christophe;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3ef68f132305114bbd4d6775d298fe0f59cafd72;2018-07-11T14:46:04+02:00;Gran torino;Cesson-Sévigné;Eastwood Clint;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;90970de66792337c96afc32075bab4374a7ea548;2018-07-11T14:46:04+02:00;Hammam;Cesson-Sévigné;Ozpetek Ferzan;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b7d2d25a1822b70f53ae316b310905f77713cb85;2018-07-11T14:46:04+02:00;Election 1;Cesson-Sévigné;To Johnnie;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;79dc19ef9187e7634112059729f9a57695079e5b;2018-07-11T14:46:04+02:00;Ran;Cesson-Sévigné;Kurosawa Akira;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;99769c4de3c45f10490db604b68a0946d9e2b36d;2018-07-11T14:46:04+02:00;la Sélection officielle César du meilleur court métrage 2010;Cesson-Sévigné;Anthologie;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7e08c44cfca0a59fee3531674b0ac81e23b664bd;2018-07-11T14:46:04+02:00;Lazennec - 20 ans de court métrage;Cesson-Sévigné;Klapisch Cédric;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;18e649688145f5ea8e951cede2f0323e42fe2be5;2018-07-11T14:46:04+02:00;Le Bossu de Notre-Dame;Cesson-Sévigné;Worsley Wallace;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2f0f8eb3cac65455dde39bf0a92ae4e610fc3388;2018-07-11T14:46:04+02:00;Il était un père;Cesson-Sévigné;Ozu Yasujiro;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;10119a5fc994585c9147cf36a553e412f095a840;2018-07-11T14:46:04+02:00;Conte de cinéma;Cesson-Sévigné;Hong Sang-soo;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b6010ba7785d08871506e5da020992723839cad1;2018-07-11T14:46:04+02:00;Le gamin au vélo;Cesson-Sévigné;Dardenne Jean-Pierre;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;609ed7a2bf4d53d47d62007556cc487bb29259e3;2018-07-11T14:46:04+02:00;L' Incompris;Cesson-Sévigné;Comencini Luigi;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5da2778b9f8785abcdfbae814f12500afe4c170e;2018-07-11T14:46:04+02:00;La Tisseuse;Cesson-Sévigné;Wang Quan An;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4021d72ded558ff6dbeec4afd18bb5851d83b54c;2018-07-11T14:46:04+02:00;Le Couperet;Cesson-Sévigné;Costa-Gavras;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;604caf9f98e2718a09f5f97ee4f16b1cb70fbe95;2018-07-11T14:46:04+02:00;ReGenesis;Cesson-Sévigné;L'Ecuyer John;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f206871238ac1a14b465a340b1d312d4f4590102;2018-07-11T14:46:04+02:00;(The) Fall;Cesson-Sévigné;Tarsem;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c763691229e42d8f9e5ceac7ba116e047e927afa;2018-07-11T14:46:04+02:00;Le jour des corneilles;Cesson-Sévigné;Dessaint Jean-Christophe;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;44a56934bb5318713e68a3bd750fca779cb9db87;2018-07-11T14:46:04+02:00;Million dollar baby;Cesson-Sévigné;Eastwood Clint;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f3486047b4ca0e02f1d14866d0d319f37f19c7fa;2018-07-11T14:46:04+02:00;Sherlock - Saison 3;Cesson-Sévigné;Lovering Jeremy;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b67ef22d592b29dc7f42e4b96e6ae32c8b103c2b;2018-07-11T14:46:04+02:00;Les Herbes folles;Cesson-Sévigné;Resnais Alain;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1f7588de6978a63a8bcf42697a93f3ce0fdd3de9;2018-07-11T14:46:04+02:00;Occupied;Cesson-Sévigné;Andersen John Andreas;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ea139151faa7612e8cbfe3e6528fb5e0461abb2b;2018-07-11T14:46:04+02:00;Beauté cachée;Cesson-Sévigné;Frankel David;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9a4f2cdb629fe637b856dbf426c534dbca2e7810;2018-07-11T14:46:04+02:00;En équilibre;Cesson-Sévigné;Dercourt Denis;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e94ff52bdf4a86ee57256494eb52b07b68ee6175;2018-07-11T14:46:04+02:00;Six feet under;Cesson-Sévigné;Ball Alan;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5341f3e6c7f13fc7645082e4bf58d97415358d2c;2018-07-11T14:46:04+02:00;Frida;Cesson-Sévigné;Taymor Julie;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4a692a2fe210b19dd2130c1f5c799de4e2f01d34;2018-07-11T14:46:04+02:00;Layla;Cesson-Sévigné;Marais Pia;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b41e3962a6af305b209ad27e5d8883333d95d91c;2018-07-11T14:46:04+02:00;Les Amants du Flore;Cesson-Sévigné;Duran Cohen Ilan;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a5fd8021f703717b4f7ac850bb3f523a07cb3eeb;2018-07-11T14:46:04+02:00;Les Hommes libres;Cesson-Sévigné;Ferroukhi Ismaël;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bc7513a5bdb8bb281c0b55146ce6b2a714c32f98;2018-07-11T14:46:04+02:00;Les chaussons rouges;Cesson-Sévigné;Powell Michael;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;91cce22d3fca361d45f9e4516b5e63f2a57d0f84;2018-07-11T14:46:04+02:00;Tu n'aimeras point;Cesson-Sévigné;Tabakman Haim;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ccaddf0748a08ef130d4a1cf5e6dd7bec3d08a1f;2018-07-11T14:46:04+02:00;Raging Bull;Cesson-Sévigné;Scorsese Martin;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ab0af72a33dffc388e6be8dbcb86be6aa248ebe9;2018-07-11T14:46:04+02:00;Querelles;Cesson-Sévigné;Farshbaf Morteza;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;69363bcdb0a0a16d435d905d60ab71b036848b7b;2018-07-11T14:46:04+02:00;Pelo Malo;Cesson-Sévigné;Rondon Mariana;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;368dcefcde59476a03156181ef1334c2ab7f34f2;2018-07-11T14:46:04+02:00;La Firme;Cesson-Sévigné;Pollack Sydney;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4dbc913daed84aacb29a3c9353adb7d7f2e26c74;2018-07-11T14:46:04+02:00;Adoration;Cesson-Sévigné;Egoyan Atom;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;21026cdeae97b41861c63b5ce16d9c80ae8e30cc;2018-07-11T14:46:04+02:00;Devarim;Cesson-Sévigné;Gitai Amos;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;409395233852c58336f35f3436b394bcb0584e0a;2018-07-11T14:46:04+02:00;Rome plutôt que vous;Cesson-Sévigné;Teguia Tariq;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a45a5dd9ff0436ea4b89e3cdc71a1d37acbdd47a;2018-07-11T14:46:04+02:00;Comancheria;Cesson-Sévigné;Mackenzie David;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c0dc9b248f15d37bf725ce84fdd6c556c543c855;2018-07-11T14:46:04+02:00;Floride;Cesson-Sévigné;Le Guay Philippe;35051.0;18.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;32928babe266f55bb61af842082c200fcb35d88e;2018-07-11T14:46:04+02:00;Lost highway;Cesson-Sévigné;Lynch David;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;10313dbb15ce63019c6150976c5ef80572ee4784;2018-07-11T14:46:04+02:00;Iron Man;Cesson-Sévigné;Favreau Jon;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;dbbd939fc197eac5afbaf8c425f59e01d3d05d68;2018-07-11T14:46:04+02:00;Les aventures extraordinaires d'Adèle Blanc-Sec;Cesson-Sévigné;Besson Luc;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c0c1b134c79270afb2dd9598e256934829fdc42e;2018-07-11T14:46:04+02:00;Rogue one - A Star Wars story;Cesson-Sévigné;Edwards Gareth;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f4e39e96ff6fc4e0c5e8fbfa4cbe2048149c59ab;2018-07-11T14:46:04+02:00;Au-delà des montagnes;Cesson-Sévigné;Zhang-ke Jia;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a454a45e9c4875d5604ce2341906453cfcaeefc4;2018-07-11T14:46:04+02:00;Le petit train bleu;Cesson-Sévigné;Bour Elliot M.;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cc8068d347649809bbe0239473c4fdbd2a9d76d9;2018-07-11T14:46:04+02:00;Winter sleep;Cesson-Sévigné;Bilge Ceylan Nuri;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7dc5a4f4bf9971c51e7f6cd3ccc1fb1b91d60f03;2018-07-11T14:46:04+02:00;Colonia;Cesson-Sévigné;Gallenberger Florian;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;261e3f754a4b77526b367f6954bf1b6445dbe79b;2018-07-11T14:46:04+02:00;Still Alice;Cesson-Sévigné;Glatzer Richard;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;14b24b0a05a7440016bcac00a5c2dd9ce5ea0c55;2018-07-11T14:46:04+02:00;Whiplash;Cesson-Sévigné;Chazelle Damien;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;dc875fef50b47c654ab469ae8a7f0c29ab9f37c7;2018-07-11T14:46:04+02:00;Jimmy's hall;Cesson-Sévigné;Loach Ken;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cbd3909efef8b07e836c723390be491f8cf914c0;2018-07-11T14:46:04+02:00;A bord du Darjeeling Limited;Cesson-Sévigné;Anderson Wes;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7ba5fcd98401d2f5ed2b9110d0a2f4ffa47db582;2018-07-11T14:46:04+02:00;Abus de faiblesse;Cesson-Sévigné;Breillat Catherine;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a3e17a1253b7ed48ed938e4723367fe994b7e504;2018-07-11T14:46:04+02:00;Le Monde de Nathan;Cesson-Sévigné;Matthews Morgan;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;205de13100d3b085fb8d42618dc6a58948f60095;2018-07-11T14:46:04+02:00;A trois on y va;Cesson-Sévigné;Bonnell Jérôme;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e4ff8567c523b64c210315996fc785f2c145ece3;2018-07-11T14:46:04+02:00;Le Dernier diamant;Cesson-Sévigné;Barbier Eric;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;37e2501c612ad2db0cb0ea2b5216e4947df5d2ec;2018-07-11T14:46:04+02:00;Royal Affair;Cesson-Sévigné;Arcel Nikolaj;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b0468d6b49f749c5cd2bec11969e128856b12834;2018-07-11T14:46:04+02:00;Will Hunting;Cesson-Sévigné;Van Sant Gus;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a27705d87465127fc795ea39b598015ec5a73ab0;2018-07-11T14:46:04+02:00;Le Congrès;Cesson-Sévigné;Folman Ari;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;72c7962ed0ea6b3bae9e578b8a7ba06290a5fe25;2018-07-11T14:46:04+02:00;Non ma fille, tu n'iras pas danser;Cesson-Sévigné;Honoré Christophe;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d454a9274709d5abbea0bf1a0ff421f266ef8268;2018-07-11T14:46:04+02:00;Le Premier jour du reste de ta vie;Cesson-Sévigné;Bezancon Rémi;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;08717fc93a937f40b5b172e2309e7fb6a167f1ba;2018-07-11T14:46:04+02:00;Alors, voilà / La plage noire;Cesson-Sévigné;Piccoli Michel;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e852f33534e6689684563f733d8aad06dc2c0b24;2018-07-11T14:46:04+02:00;Sur la route de Madison;Cesson-Sévigné;Eastwood Clint;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c9afc8768c835dfaefac89a9b19ccb69129721fa;2018-07-11T14:46:04+02:00;La couleur des sentiments;Cesson-Sévigné;Taylor Tate;35051.0;10.0
